,Customer_ID,Recency,Frequency,Monetary
18863,18864,239,2,29.73
18864,18865,8,47,310.22
18865,18866,151,6,53.95
18866,18867,79,8,38.72
18867,18868,88,5,61.900000000000006
18868,18869,105,1,2.39
18869,18870,16,14,111.13
18870,18871,12,44,535.31
18871,18872,71,3,18.71
18872,18873,236,2,61.76
18873,18874,248,2,21.880000000000003
18874,18875,72,6,16.580000000000002
18875,18876,253,1,9.4
18876,18877,16,22,499.2
18877,18878,139,4,39.42
18878,18879,3,16,88.51
18879,18880,12,15,184.43
18880,18881,253,1,4.94
18881,18882,253,4,77.05
18882,18883,43,10,85.17
18883,18884,37,18,132.3
18884,18885,9,11,78.77
18885,18886,49,4,41.91
18886,18887,1,52,1427.39
18887,18888,247,2,5.4399999999999995
18888,18889,134,3,26.65
18889,18890,101,5,60.17
18890,18891,247,2,13.08
18891,18892,186,3,9.27
18892,18893,22,18,227.72
18893,18894,254,2,22.11
18894,18895,172,3,32.69
18895,18896,226,3,44.769999999999996
18896,18897,100,9,107.3
18897,18898,81,4,52.629999999999995
18898,18899,30,4,59.04
18899,18900,254,1,4.5
18900,18901,33,27,304.25
18901,18902,26,8,81.32000000000001
18902,18903,86,13,241.91
18903,18904,72,40,489.64
18904,18905,254,2,37.589999999999996
18905,18906,121,10,38.3
18906,18907,207,5,27.42
18907,18908,197,2,8.73
18908,18909,53,12,142.69
18909,18910,46,8,153.01
18910,18911,148,2,19.82
18911,18912,164,2,11.86
18912,18913,46,3,17.43
18913,18914,192,8,270.92
18914,18915,24,26,715.81
18915,18916,41,5,92.3
18916,18917,15,6,63.43000000000001
18917,18918,80,7,102.76
18918,18919,48,12,73.24000000000001
18919,18920,74,15,106.48
18920,18921,254,1,6.99
18921,18922,0,47,2130.83
18922,18923,23,6,52.55
18923,18924,29,25,666.51
18924,18925,254,1,4.19
18925,18926,121,6,41.93
18926,18927,12,13,122.81
18927,18928,37,7,69.74
18928,18929,177,22,247.9
18929,18930,254,2,9.870000000000001
18930,18931,254,1,20.1
18931,18932,254,1,294.87
18932,18933,12,8,120.5
18933,18934,45,2,8.8
18934,18935,12,13,136.93
18935,18936,49,1,6.13
18936,18937,89,10,96.03
18937,18938,22,2,10.15
18938,18939,98,1,10.29
18939,18940,51,15,151.37
18940,18941,99,9,159.47
18941,18942,75,6,47.74
18942,18943,122,2,15.239999999999998
18943,18944,53,32,338.15
18944,18945,163,5,24.919999999999998
18945,18946,101,1,29.85
18946,18947,201,2,31.68
18947,18948,10,9,43.14
18948,18949,16,10,213.51999999999998
18949,18950,232,2,12.93
18950,18951,238,5,21.63
18951,18952,124,4,23.41
18952,18953,255,1,5.18
18953,18954,0,3,23.04
18954,18955,36,2,7.54
18955,18956,255,3,25.259999999999998
18956,18957,125,5,147.04
18957,18958,40,33,1452.99
18958,18959,15,4,40.43
18959,18960,9,24,152.7
18960,18961,32,2,14.87
18961,18962,143,3,56.1
18962,18963,255,1,48.12
18963,18964,35,3,97.74
18964,18965,13,15,131.9
18965,18966,14,16,155.01
18966,18967,255,2,52.65
18967,18968,22,17,205.60999999999999
18968,18969,106,11,97.05
18969,18970,14,6,85.66
18970,18971,7,27,264.37
18971,18972,66,3,39.81
18972,18973,53,6,21.27
18973,18974,8,16,131.24
18974,18975,52,13,197.66
18975,18976,1,29,174.42
18976,18977,1,24,170.71
18977,18978,42,5,23.490000000000002
18978,18979,10,24,223.87
18979,18980,2,6,91.74
18980,18981,116,7,133.51
18981,18982,119,2,57.209999999999994
18982,18983,84,26,208.19
18983,18984,37,2,17.41
18984,18985,1,8,61.56
18985,18986,52,2,41.8
18986,18987,8,12,133.42
18987,18988,150,2,25.52
18988,18989,18,15,140.32999999999998
18989,18990,22,24,316.11
18990,18991,82,13,124.13
18991,18992,1,28,267.23
18992,18993,49,10,279.95
18993,18994,52,1,7.43
18994,18995,59,21,596.6
18995,18996,148,6,61.49
18996,18997,130,7,62.31
18997,18998,3,34,211.5
18998,18999,273,1,6.75
18999,19000,99,1,6.35
19000,19001,18,14,575.73
19001,19002,14,2,40.04
19002,19003,70,1,15.06
19003,19004,23,18,332.38
19004,19005,12,1,18.73
19005,19006,81,2,6.41
19006,19007,80,2,6.1499999999999995
19007,19008,34,1,7.43
19008,19009,8,9,107.49
19009,19010,70,1,6.75
19010,19011,23,1,41.7
19011,19012,23,7,96.14
19012,19013,36,4,32.84
19013,19014,33,7,210.11
19014,19015,77,2,23.78
19015,19016,9,3,31.48
19016,19017,68,4,76.38
19017,19018,77,1,6.81
19018,19019,97,1,14.43
19019,19020,74,3,29.25
19020,19021,1,1,4.57
19021,19022,57,4,74.84
19022,19023,11,2,12.5
19023,19024,101,2,16.03
19024,19025,45,2,15.559999999999999
19025,19026,10,7,44.06
19026,19027,15,4,14.42
19027,19028,49,1,5.38
19028,19029,14,6,69.74
19029,19030,26,3,12.65
19030,19031,29,5,31.790000000000003
19031,19032,34,3,19.01
19032,19033,84,2,8.309999999999999
19033,19034,121,1,18.63
19034,19035,101,3,21.27
19035,19036,2,3,18.48
19036,19037,17,3,24.82
19037,19038,45,1,4.38
19038,19039,30,1,14.94
19039,19040,19,10,84.9
19040,19041,17,1,11.37
19041,19042,17,2,9.190000000000001
19042,19043,95,1,2.71
19043,19044,64,2,17.08
19044,19045,16,1,4.29
19045,19046,47,1,31.12
19046,19047,11,1,4.74
19047,19048,18,6,57.74
19048,19049,4,3,18.73
19049,19050,9,1,12.0
19050,19051,42,1,12.5
19051,19052,17,2,20.990000000000002
19052,19053,8,2,58.78
19053,19054,31,2,16.97
19054,19055,42,2,5.01
19055,19056,53,4,66.07000000000001
19056,19057,9,5,41.019999999999996
19057,19058,13,2,13.57
19058,19059,0,1,6.48
19059,19060,17,1,12.08
19060,19061,17,2,31.490000000000002
19061,19062,25,1,22.48
19062,19063,42,1,8.75
19063,19064,68,1,8.04
19064,19065,44,2,22.77
19065,19066,20,5,22.14
19066,19067,56,5,28.71
19067,19068,74,1,3.12
19068,19069,76,1,3.42
19069,19070,90,3,29.83
19070,19071,72,1,40.5
19071,19072,35,1,4.23
19072,19073,26,4,20.61
19073,19074,61,4,34.78
19074,19075,22,2,9.18
19075,19076,52,2,39.15
19076,19077,36,1,19.98
19077,19078,39,2,12.0
19078,19079,9,1,13.75
19079,19080,34,1,12.25
19080,19081,95,1,6.18
19081,19082,70,1,11.23
19082,19083,85,1,8.88
19083,19084,3,3,30.05
19084,19085,48,1,8.18
19085,19086,8,1,5.73
19086,19087,38,2,22.55
19087,19088,94,1,9.38
19088,19089,42,3,24.21
19089,19090,97,1,6.18
19090,19091,103,1,1.9
19091,19092,96,1,11.65
19092,19093,20,11,75.27
19093,19094,77,3,177.41
19094,19095,34,6,41.79
19095,19096,50,2,95.62
19096,19097,78,6,26.0
19097,19098,29,6,98.21
19098,19099,74,1,6.4
19099,19100,38,9,97.35999999999999
19100,19101,23,1,17.04
19101,19102,40,17,178.01
19102,19103,97,1,9.88
19103,19104,108,2,8.17
19104,19105,87,1,2.17
19105,19106,22,1,4.23
19106,19107,91,4,12.05
19107,19108,96,6,274.69
19108,19109,102,2,26.4
19109,19110,88,2,7.51
19110,19111,83,1,4.3
19111,19112,26,2,70.27
19112,19113,79,1,8.12
19113,19114,1,1,6.48
19114,19115,19,2,4.26
19115,19116,95,1,4.77
19116,19117,66,2,40.36
19117,19118,81,1,28.82
19118,19119,101,1,11.02
19119,19120,26,2,10.17
19120,19121,75,2,38.129999999999995
19121,19122,29,1,7.49
19122,19123,70,2,8.19
19123,19124,33,1,10.79
19124,19125,54,2,11.46
19125,19126,61,3,28.380000000000003
19126,19127,16,12,110.85
19127,19128,17,4,19.009999999999998
19128,19129,23,1,6.25
19129,19130,100,2,24.009999999999998
19130,19131,10,6,47.0
19131,19132,48,9,237.16
19132,19133,108,1,7.5
19133,19134,151,1,8.12
19134,19135,0,5,59.040000000000006
19135,19136,50,2,4.24
19136,19137,33,2,12.84
19137,19138,179,2,19.51
19138,19139,82,2,27.43
19139,19140,122,2,6.129999999999999
19140,19141,183,4,86.14000000000001
19141,19142,2,2,13.5
19142,19143,19,11,135.16
19143,19144,38,1,5.79
19144,19145,187,4,27.64
19145,19146,115,1,37.83
19146,19147,128,1,21.96
19147,19148,98,2,11.12
19148,19149,131,2,9.940000000000001
19149,19150,33,3,18.880000000000003
19150,19151,72,1,12.35
19151,19152,30,1,0.27
19152,19153,89,1,12.27
19153,19154,51,4,36.81
19154,19155,47,1,8.07
19155,19156,90,2,6.129999999999999
19156,19157,178,1,4.3
19157,19158,77,1,25.18
19158,19159,91,1,2.39
19159,19160,38,2,38.72
19160,19161,89,1,8.98
19161,19162,77,1,17.07
19162,19163,168,1,41.51
19163,19164,91,1,5.26
19164,19165,104,1,11.6
19165,19166,55,4,15.66
19166,19167,258,1,2.91
19167,19168,100,1,2.19
19168,19169,138,2,12.84
19169,19170,81,5,137.64
19170,19171,100,1,10.57
19171,19172,25,2,24.259999999999998
19172,19173,24,2,10.17
19173,19174,114,5,35.77
19174,19175,226,2,3.82
19175,19176,40,2,30.439999999999998
19176,19177,5,14,149.76
19177,19178,225,1,5.88
19178,19179,97,11,90.33
19179,19180,81,3,27.54
19180,19181,83,3,13.44
19181,19182,9,1,4.43
19182,19183,170,3,15.25
19183,19184,43,6,33.14
19184,19185,198,2,12.24
19185,19186,24,5,40.410000000000004
19186,19187,12,3,17.779999999999998
19187,19188,101,1,5.37
19188,19189,179,1,12.21
19189,19190,146,4,35.12
19190,19191,245,1,5.87
19191,19192,75,16,284.99
19192,19193,41,2,14.19
19193,19194,59,1,12.25
19194,19195,199,2,17.52
19195,19196,239,1,3.41
19196,19197,140,2,13.17
19197,19198,52,16,221.59
19198,19199,47,4,40.57
19199,19200,45,2,8.08
19200,19201,55,1,5.66
19201,19202,45,4,71.41
19202,19203,94,2,14.82
19203,19204,24,4,36.96
19204,19205,119,1,2.71
19205,19206,53,6,37.63
19206,19207,152,1,1.06
19207,19208,12,9,82.45
19208,19209,15,1,2.37
19209,19210,177,1,3.68
19210,19211,221,1,7.23
19211,19212,262,4,19.85
19212,19213,56,5,37.97
19213,19214,149,6,41.17
19214,19215,135,1,2.55
19215,19216,145,2,16.98
19216,19217,3,3,24.259999999999998
19217,19218,17,4,45.68
19218,19219,200,1,8.93
19219,19220,163,4,37.96
19220,19221,8,4,81.66999999999999
19221,19222,196,1,4.94
19222,19223,87,1,27.93
19223,19224,102,1,2.11
19224,19225,260,1,1.5
19225,19226,8,4,41.21
19226,19227,65,1,5.73
19227,19228,11,1,10.81
19228,19229,85,1,6.25
19229,19230,255,3,28.130000000000003
19230,19231,81,1,8.38
19231,19232,179,2,14.46
19232,19233,9,2,28.810000000000002
19233,19234,68,1,2.55
19234,19235,130,1,3.41
19235,19236,168,2,29.18
19236,19237,145,5,31.05
19237,19238,16,3,44.47
19238,19239,111,1,6.35
19239,19240,56,8,187.21
19240,19241,45,2,15.67
19241,19242,165,2,18.939999999999998
19242,19243,91,1,35.66
19243,19244,59,1,5.66
19244,19245,64,2,29.2
19245,19246,86,1,2.11
19246,19247,165,2,20.1
19247,19248,120,2,7.32
19248,19249,148,3,20.189999999999998
19249,19250,108,3,53.339999999999996
19250,19251,74,1,6.25
19251,19252,106,6,66.28
19252,19253,78,15,128.88
19253,19254,135,3,65.89
19254,19255,46,10,66.58
19255,19256,59,1,8.18
19256,19257,11,1,4.09
19257,19258,43,2,17.6
19258,19259,56,5,67.5
19259,19260,37,11,96.31
19260,19261,134,1,11.52
19261,19262,110,3,30.060000000000002
19262,19263,69,5,21.72
19263,19264,129,1,9.68
19264,19265,12,7,87.97
19265,19266,174,1,14.37
19266,19267,204,1,6.21
19267,19268,210,1,4.43
19268,19269,73,14,123.5
19269,19270,149,11,60.41
19270,19271,126,3,36.32
19271,19272,181,2,14.27
19272,19273,122,4,19.31
19273,19274,12,14,115.56
19274,19275,84,2,11.36
19275,19276,3,5,28.5
19276,19277,66,2,12.5
19277,19278,43,6,69.84
19278,19279,21,5,99.34
19279,19280,40,17,321.76
19280,19281,56,3,19.490000000000002
19281,19282,136,5,33.91
19282,19283,128,3,14.74
19283,19284,8,2,25.5
19284,19285,45,5,46.82
19285,19286,84,1,26.37
19286,19287,82,2,14.5
19287,19288,9,12,80.68
19288,19289,167,3,14.75
19289,19290,80,1,13.62
19290,19291,61,5,36.93
19291,19292,176,4,23.049999999999997
19292,19293,14,1,28.12
19293,19294,117,4,43.17
19294,19295,184,1,6.54
19295,19296,212,2,10.0
19296,19297,16,9,84.54
19297,19298,193,1,6.12
19298,19299,9,3,21.529999999999998
19299,19300,201,2,22.19
19300,19301,23,17,151.42
19301,19302,64,2,11.52
19302,19303,11,2,14.12
19303,19304,45,1,10.57
19304,19305,31,2,19.48
19305,19306,200,1,6.75
19306,19307,13,2,10.16
19307,19308,211,2,14.75
19308,19309,47,3,43.6
19309,19310,246,1,5.73
19310,19311,122,2,3.73
19311,19312,39,14,81.74000000000001
19312,19313,249,3,24.38
19313,19314,46,2,16.11
19314,19315,103,2,25.36
19315,19316,17,12,109.52
19316,19317,64,1,11.18
19317,19318,247,1,10.62
19318,19319,130,3,14.19
19319,19320,49,3,15.0
19320,19321,2,6,41.94
19321,19322,11,6,63.31
19322,19323,197,2,12.01
19323,19324,25,1,10.1
19324,19325,1,22,466.66
19325,19326,70,4,236.2
19326,19327,30,5,68.4
19327,19328,46,3,58.49
19328,19329,29,2,14.469999999999999
19329,19330,57,2,4.43
19330,19331,193,1,9.62
19331,19332,38,3,15.91
19332,19333,32,3,30.65
19333,19334,24,1,16.3
19334,19335,209,3,22.060000000000002
19335,19336,36,2,16.27
19336,19337,57,2,9.5
19337,19338,2,1,5.25
19338,19339,216,1,7.15
19339,19340,99,1,3.41
19340,19341,224,3,15.099999999999998
19341,19342,60,3,16.64
19342,19343,162,8,44.7
19343,19344,3,2,16.85
19344,19345,204,3,9.43
19345,19346,177,1,18.25
19346,19347,115,1,9.36
19347,19348,10,17,64.97
19348,19349,125,1,12.69
19349,19350,135,2,6.43
19350,19351,31,1,2.37
19351,19352,214,2,16.64
19352,19353,27,1,4.5
19353,19354,63,4,31.119999999999997
19354,19355,89,1,11.38
19355,19356,186,1,4.57
19356,19357,152,1,6.81
19357,19358,13,1,5.73
19358,19359,101,5,106.0
19359,19360,55,1,17.19
19360,19361,179,6,27.55
19361,19362,82,2,11.0
19362,19363,35,10,71.17
19363,19364,27,1,8.04
19364,19365,85,2,13.41
19365,19366,116,13,81.65
19366,19367,32,3,78.68
19367,19368,42,12,70.85
19368,19369,216,2,10.780000000000001
19369,19370,175,4,54.78
19370,19371,39,15,196.71
19371,19372,78,1,8.79
19372,19373,1,1,7.5
19373,19374,129,4,17.61
19374,19375,4,52,278.15
19375,19376,27,1,16.38
19376,19377,77,2,50.32
19377,19378,13,6,98.46000000000001
19378,19379,22,2,35.25
19379,19380,110,3,43.21
19380,19381,113,2,12.879999999999999
19381,19382,0,3,35.01
19382,19383,190,1,2.4
19383,19384,74,7,60.57
19384,19385,20,10,103.68
19385,19386,207,2,15.75
19386,19387,208,2,9.69
19387,19388,208,1,2.62
19388,19389,58,3,30.310000000000002
19389,19390,120,6,263.53
19390,19391,205,1,18.21
19391,19392,56,3,35.2
19392,19393,9,1,11.02
19393,19394,77,8,58.24
19394,19395,25,1,65.58
19395,19396,9,3,8.030000000000001
19396,19397,108,5,73.14
19397,19398,88,1,8.38
19398,19399,56,6,22.99
19399,19400,131,1,4.3
19400,19401,239,1,8.52
19401,19402,10,15,125.21000000000001
19402,19403,46,6,42.32
19403,19404,86,30,551.58
19404,19405,194,3,16.6
19405,19406,11,3,21.42
19406,19407,107,2,8.05
19407,19408,102,5,43.94
19408,19409,108,3,15.43
19409,19410,44,4,20.69
19410,19411,148,1,24.95
19411,19412,30,8,361.40999999999997
19412,19413,23,3,40.84
19413,19414,176,3,14.18
19414,19415,176,9,84.65
19415,19416,29,6,28.53
19416,19417,196,5,85.36
19417,19418,220,2,12.78
19418,19419,11,21,241.17
19419,19420,97,3,20.28
19420,19421,134,1,13.88
19421,19422,114,1,5.37
19422,19423,224,1,22.38
19423,19424,150,1,5.62
19424,19425,78,1,8.75
19425,19426,75,11,104.64
19426,19427,13,1,9.88
19427,19428,41,2,6.74
19428,19429,11,7,53.25
19429,19430,58,9,94.95
19430,19431,266,1,4.02
19431,19432,20,6,48.290000000000006
19432,19433,46,2,9.66
19433,19434,8,41,397.09
19434,19435,86,1,7.5
19435,19436,14,1,4.71
19436,19437,146,2,31.939999999999998
19437,19438,48,1,8.04
19438,19439,227,1,10.77
19439,19440,162,12,63.3
19440,19441,71,8,53.27
19441,19442,59,1,4.57
19442,19443,261,1,11.73
19443,19444,63,14,106.72
19444,19445,113,1,4.81
19445,19446,36,8,52.21
19446,19447,235,4,24.689999999999998
19447,19448,33,7,35.11
19448,19449,125,5,32.150000000000006
19449,19450,129,4,64.79
19450,19451,241,1,6.75
19451,19452,176,1,8.05
19452,19453,72,1,242.75
19453,19454,157,5,23.97
19454,19455,76,2,3.6799999999999997
19455,19456,219,1,10.62
19456,19457,205,2,29.68
19457,19458,162,3,35.17
19458,19459,228,1,4.71
19459,19460,208,2,15.88
19460,19461,55,12,84.28
19461,19462,73,3,15.239999999999998
19462,19463,18,3,18.17
19463,19464,122,1,27.41
19464,19465,183,1,8.43
19465,19466,197,1,1.9
19466,19467,134,2,17.619999999999997
19467,19468,42,5,39.56
19468,19469,233,1,1.56
19469,19470,231,2,29.18
19470,19471,209,1,8.6
19471,19472,82,2,13.61
19472,19473,43,2,9.96
19473,19474,0,3,20.36
19474,19475,92,1,5.52
19475,19476,187,1,22.61
19476,19477,2,3,40.58
19477,19478,101,2,6.75
19478,19479,9,22,187.75
19479,19480,188,1,22.29
19480,19481,70,1,4.57
19481,19482,118,1,8.38
19482,19483,235,1,5.19
19483,19484,39,4,35.4
19484,19485,78,1,96.93
19485,19486,81,4,24.08
19486,19487,3,1,4.98
19487,19488,171,1,65.03
19488,19489,89,5,39.68
19489,19490,202,1,2.9
19490,19491,146,1,4.5
19491,19492,100,1,49.98
19492,19493,136,1,37.91
19493,19494,127,1,8.12
19494,19495,87,1,22.77
19495,19496,98,2,6.050000000000001
19496,19497,248,2,7.77
19497,19498,196,2,12.14
19498,19499,88,3,16.14
19499,19500,222,2,12.62
19500,19501,28,1,7.85
19501,19502,156,13,365.52
19502,19503,70,3,24.56
19503,19504,52,5,46.1
19504,19505,14,2,61.029999999999994
19505,19506,16,4,44.510000000000005
19506,19507,114,4,66.09
19507,19508,214,3,34.28
19508,19509,213,2,12.12
19509,19510,141,1,4.09
19510,19511,17,3,46.04
19511,19512,159,1,9.75
19512,19513,180,2,25.57
19513,19514,13,1,9.35
19514,19515,157,6,70.16
19515,19516,50,3,32.870000000000005
19516,19517,192,1,2.37
19517,19518,39,1,10.27
19518,19519,2,12,135.97
19519,19520,216,1,2.4
19520,19521,17,3,50.24999999999999
19521,19522,61,2,19.68
19522,19523,99,1,12.33
19523,19524,43,4,24.380000000000003
19524,19525,64,2,10.5
19525,19526,228,1,8.6
19526,19527,38,3,15.440000000000001
19527,19528,177,1,5.62
19528,19529,99,4,19.0
19529,19530,89,2,7.31
19530,19531,17,7,76.87
19531,19532,234,1,7.43
19532,19533,254,1,7.23
19533,19534,19,4,28.439999999999998
19534,19535,218,1,44.94
19535,19536,19,2,24.92
19536,19537,72,1,7.5
19537,19538,33,2,22.29
19538,19539,42,12,63.91
19539,19540,84,2,5.53
19540,19541,18,1,2.16
19541,19542,46,2,31.13
19542,19543,155,1,7.25
19543,19544,132,2,10.02
19544,19545,15,8,94.68
19545,19546,224,5,40.739999999999995
19546,19547,218,1,5.8
19547,19548,4,1,6.12
19548,19549,14,12,111.22
19549,19550,109,3,19.56
19550,19551,114,1,12.62
19551,19552,115,7,149.54000000000002
19552,19553,124,4,35.93
19553,19554,192,8,76.28999999999999
19554,19555,194,1,4.28
19555,19556,184,1,1.84
19556,19557,232,1,21.32
19557,19558,12,2,13.120000000000001
19558,19559,116,1,21.34
19559,19560,13,2,8.42
19560,19561,148,3,18.93
19561,19562,10,1,1.08
19562,19563,64,5,66.4
19563,19564,55,3,21.73
19564,19565,134,1,1.88
19565,19566,48,1,1.54
19566,19567,85,1,13.3
19567,19568,57,1,12.51
19568,19569,37,1,11.0
19569,19570,13,1,5.87
19570,19571,158,12,187.54
19571,19572,167,3,20.71
19572,19573,100,13,293.15999999999997
19573,19574,179,2,17.02
19574,19575,119,7,41.08
19575,19576,160,1,5.04
19576,19577,34,3,11.770000000000001
19577,19578,30,5,37.32
19578,19579,231,6,94.97
19579,19580,69,1,6.35
19580,19581,241,2,6.6899999999999995
19581,19582,18,59,1061.1399999999999
19582,19583,88,5,42.86
19583,19584,15,1,6.24
19584,19585,220,1,7.23
19585,19586,172,1,4.04
19586,19587,77,4,33.11
19587,19588,135,1,4.02
19588,19589,130,2,5.46
19589,19590,229,1,0.5
19590,19591,13,4,62.26
19591,19592,252,2,9.690000000000001
19592,19593,90,1,5.79
19593,19594,134,3,49.0
19594,19595,202,1,16.38
19595,19596,27,2,10.5
19596,19597,13,1,4.77
19597,19598,47,4,55.91
19598,19599,204,2,11.22
19599,19600,117,2,22.209999999999997
19600,19601,30,28,315.2
19601,19602,73,2,15.55
19602,19603,96,7,67.17
19603,19604,70,2,77.33999999999999
19604,19605,18,3,64.42
19605,19606,72,4,25.42
19606,19607,23,1,10.37
19607,19608,89,12,55.01
19608,19609,100,2,13.3
19609,19610,226,2,12.23
19610,19611,88,1,8.46
19611,19612,36,11,70.89
19612,19613,19,15,99.32000000000001
19613,19614,36,6,123.13
19614,19615,244,1,16.38
19615,19616,54,3,13.14
19616,19617,126,5,54.489999999999995
19617,19618,217,4,33.06
19618,19619,207,2,14.490000000000002
19619,19620,46,2,25.04
19620,19621,44,1,6.07
19621,19622,130,2,11.13
19622,19623,9,1,4.5
19623,19624,164,4,74.2
19624,19625,72,2,3.61
19625,19626,82,1,34.98
19626,19627,180,2,14.6
19627,19628,175,7,97.72
19628,19629,38,1,12.48
19629,19630,125,1,7.15
19630,19631,170,1,3.62
19631,19632,177,5,34.08
19632,19633,44,7,52.949999999999996
19633,19634,134,6,111.09
19634,19635,165,1,2.17
19635,19636,229,2,7.43
19636,19637,115,3,13.440000000000001
19637,19638,10,23,139.0
19638,19639,138,1,1.54
19639,19640,13,3,18.9
19640,19641,120,2,7.53
19641,19642,194,2,11.75
19642,19643,55,8,43.510000000000005
19643,19644,10,7,63.3
19644,19645,65,1,6.23
19645,19646,120,1,1.65
19646,19647,8,5,33.839999999999996
19647,19648,228,6,26.349999999999998
19648,19649,164,2,11.190000000000001
19649,19650,247,1,6.07
19650,19651,17,1,24.99
19651,19652,239,2,15.42
19652,19653,131,3,23.46
19653,19654,204,1,6.38
19654,19655,92,2,8.76
19655,19656,217,1,37.44
19656,19657,28,6,45.019999999999996
19657,19658,101,4,27.8
19658,19659,92,1,26.13
19659,19660,52,4,67.92
19660,19661,259,2,31.89
19661,19662,35,2,16.97
19662,19663,95,1,6.35
19663,19664,22,7,49.83
19664,19665,91,5,31.799999999999997
19665,19666,15,6,26.45
19666,19667,120,1,14.0
19667,19668,73,1,16.82
19668,19669,98,2,4.93
19669,19670,97,3,75.83
19670,19671,127,7,63.06
19671,19672,193,4,15.530000000000001
19672,19673,31,3,64.21
19673,19674,120,2,22.62
19674,19675,84,2,11.8
19675,19676,56,1,13.29
19676,19677,242,1,26.43
19677,19678,56,3,16.4
19678,19679,37,2,8.5
19679,19680,53,9,43.81
19680,19681,141,1,5.93
19681,19682,9,3,8.44
19682,19683,32,8,19.01
19683,19684,47,1,5.38
19684,19685,238,1,4.86
19685,19686,15,5,147.38
19686,19687,74,10,72.61999999999999
19687,19688,0,4,21.77
19688,19689,189,2,70.55
19689,19690,252,1,2.06
19690,19691,36,2,16.59
19691,19692,48,7,38.18
19692,19693,40,3,19.14
19693,19694,140,2,10.06
19694,19695,112,1,6.93
19695,19696,248,6,20.45
19696,19697,226,1,12.93
19697,19698,7,2,76.07
19698,19699,142,2,20.200000000000003
19699,19700,79,7,42.18
19700,19701,16,4,28.0
19701,19702,104,2,13.96
19702,19703,119,2,12.719999999999999
19703,19704,1,10,79.21
19704,19705,119,7,35.22
19705,19706,152,1,6.75
19706,19707,16,2,20.869999999999997
19707,19708,9,3,20.48
19708,19709,49,10,63.61
19709,19710,8,1,4.84
19710,19711,90,3,9.29
19711,19712,42,18,201.79
19712,19713,150,7,191.76
19713,19714,4,10,62.09
19714,19715,168,5,84.84
19715,19716,28,1,13.62
19716,19717,62,2,9.399999999999999
19717,19718,23,5,159.62
19718,19719,163,2,13.940000000000001
19719,19720,76,3,26.77
19720,19721,102,2,13.47
19721,19722,70,6,79.95
19722,19723,18,10,61.61
19723,19724,24,7,28.76
19724,19725,21,2,9.59
19725,19726,109,7,101.8
19726,19727,26,5,49.64
19727,19728,25,2,56.22
19728,19729,99,3,28.03
19729,19730,55,2,7.12
19730,19731,34,3,21.009999999999998
19731,19732,71,6,410.58
19732,19733,22,7,79.53
19733,19734,66,5,22.94
19734,19735,65,3,71.38
19735,19736,27,5,71.91
19736,19737,13,5,291.73
19737,19738,94,1,4.79
19738,19739,16,2,12.620000000000001
19739,19740,165,1,4.77
19740,19741,120,2,16.84
19741,19742,35,19,527.35
19742,19743,30,1,12.43
19743,19744,49,1,7.12
19744,19745,115,2,16.82
19745,19746,172,4,17.98
19746,19747,218,2,11.65
19747,19748,1,1,5.46
19748,19749,141,2,12.0
19749,19750,104,3,7.97
19750,19751,158,4,91.33
19751,19752,143,1,4.56
19752,19753,88,3,19.86
19753,19754,85,2,38.480000000000004
19754,19755,1,1,5.38
19755,19756,8,3,27.62
19756,19757,60,1,21.12
19757,19758,213,2,12.239999999999998
19758,19759,11,1,5.37
19759,19760,50,1,5.43
19760,19761,205,1,6.48
19761,19762,166,2,13.44
19762,19763,87,5,63.34
19763,19764,94,2,6.08
19764,19765,162,2,26.93
19765,19766,45,9,303.32
19766,19767,135,2,13.440000000000001
19767,19768,3,10,197.34
19768,19769,196,3,8.58
19769,19770,3,4,21.729999999999997
19770,19771,20,5,33.61
19771,19772,36,1,4.26
19772,19773,22,1,15.43
19773,19774,211,1,3.46
19774,19775,207,1,3.68
19775,19776,220,1,9.38
19776,19777,136,2,15.34
19777,19778,138,1,2.19
19778,19779,22,2,25.88
19779,19780,35,18,74.0
19780,19781,137,10,207.52
19781,19782,208,2,12.440000000000001
19782,19783,52,1,2.36
19783,19784,135,2,8.69
19784,19785,106,1,9.62
19785,19786,26,2,12.79
19786,19787,124,1,6.75
19787,19788,20,9,83.27
19788,19789,77,5,42.59
19789,19790,37,2,11.33
19790,19791,115,4,169.92000000000002
19791,19792,169,1,7.63
19792,19793,228,1,5.19
19793,19794,228,2,15.71
19794,19795,9,6,31.42
19795,19796,52,1,6.62
19796,19797,110,1,6.03
19797,19798,11,6,37.27
19798,19799,13,3,26.88
19799,19800,42,4,15.17
19800,19801,65,1,7.98
19801,19802,101,10,272.59000000000003
19802,19803,22,13,67.87
19803,19804,254,1,7.57
19804,19805,134,3,21.689999999999998
19805,19806,4,3,19.56
19806,19807,85,1,6.4
19807,19808,33,2,7.52
19808,19809,247,2,10.57
19809,19810,66,3,19.57
19810,19811,22,2,10.29
19811,19812,68,3,47.42
19812,19813,104,1,5.43
19813,19814,246,1,8.94
19814,19815,61,2,13.02
19815,19816,64,3,18.169999999999998
19816,19817,126,2,10.26
19817,19818,151,3,150.70999999999998
19818,19819,45,1,6.62
19819,19820,39,4,31.63
19820,19821,161,2,11.86
19821,19822,69,6,21.259999999999998
19822,19823,112,1,2.4
19823,19824,30,6,85.04
19824,19825,58,6,45.55
