userid	timestamp	action	value	testids
user_10356	1691759659	product	0	13535;23345;23463;25662
user_10356	1691759684	category	0	13535;23345;23463;25662
user_10356	1692018912	search	0	13535;23345;23463;25662
user_10356	1692018924	product	0	13535;23345;23463;25662
user_10356	1692018927	search	0	13535;23345;23463;25662
user_10356	1692018928	category	0	13535;23345;23463;25662
user_10356	1692191734	mainpage	0	13535;23345;23463;25662
user_10356	1692191741	product	0	13535;23345;23463;25662
user_10356	1692191776	cart	18800.0	13535;23345;23463;25662
user_10356	1692191780	checkout	18800.0	13535;23345;23463;25662
user_10356	1692191798	confirmation	18800.0	13535;23345;23463;25662
user_10356	1692451011	search	0	13535;23345;23463;25662
user_10356	1692710220	search	0	13535;23345;23463;25662
user_10356	1692710231	product	0	13535;23345;23463;25662
user_10356	1692710239	product	0	13535;23345;23463;25662
user_10356	1692710259	cart	8750.0	13535;23345;23463;25662
user_10356	1692710280	product	0	13535;23345;23463;25662
user_10356	1692969481	search	0	13535;23345;23463;25662
user_10356	1692969498	category	0	13535;23345;23463;25662
user_10356	1692969499	search	0	13535;23345;23463;25662
user_10356	1692969521	category	0	13535;23345;23463;25662
user_10356	1692969532	cart	7200.0	13535;23345;23463;25662
user_10356	1692969545	product	0	13535;23345;23463;25662
user_10356	1692969556	category	0	13535;23345;23463;25662
user_10356	1692969586	cart	17300.0	13535;23345;23463;25662
user_10356	1692969591	search	0	13535;23345;23463;25662
user_10356	1692969599	mainpage	0	13535;23345;23463;25662
user_10356	1692969600	category	0	13535;23345;23463;25662
user_10356	1692969613	mainpage	0	13535;23345;23463;25662
user_10356	1693142432	search	0	13535;23345;23463;25662
user_10356	1693142435	search	0	13535;23345;23463;25662
user_10356	1693401665	product	0	13535;23345;23463;25662
user_10356	1693401676	search	0	13535;23345;23463;25662
user_10356	1693401692	product	0	13535;23345;23463;25662
user_10356	1693401730	cart	44400.0	13535;23345;23463;25662
user_10356	1693401812	category	0	13535;23345;23463;25662
user_10356	1693401818	product	0	13535;23345;23463;25662
user_10356	1693401846	cart	5390.0	13535;23345;23463;25662
user_10356	1693401855	search	0	13535;23345;23463;25662
user_10356	1693401868	search	0	13535;23345;23463;25662
user_10356	1693401871	product	0	13535;23345;23463;25662
user_10356	1693401889	category	0	13535;23345;23463;25662
user_10356	1693401892	category	0	13535;23345;23463;25662
user_10356	1693401946	cart	14700.0	13535;23345;23463;25662
user_10356	1693401951	search	0	13535;23345;23463;25662
user_10356	1693401983	category	0	13535;23345;23463;25662
user_10356	1693401990	search	0	13535;23345;23463;25662
user_10356	1693401991	product	0	13535;23345;23463;25662
user_10356	1693574813	category	0	13535;23345;23463;25662
user_10356	1693574818	product	0	13535;23345;23463;25662
user_10356	1693574856	category	0	13535;23345;23463;25662
user_10356	1693574867	product	0	13535;23345;23463;25662
user_10356	1693574905	search	0	13535;23345;23463;25662
user_10356	1693574928	category	0	13535;23345;23463;25662
user_10356	1693574936	cart	5050.0	13535;23345;23463;25662
user_10356	1693574944	product	0	13535;23345;23463;25662
user_10356	1693574949	category	0	13535;23345;23463;25662
user_10356	1693574957	search	0	13535;23345;23463;25662
user_10356	1693747770	category	0	13535;23345;23463;25662
user_10356	1693747778	mainpage	0	13535;23345;23463;25662
user_10356	1693747780	category	0	13535;23345;23463;25662
user_10356	1693747782	search	0	13535;23345;23463;25662
user_10356	1693747787	search	0	13535;23345;23463;25662
user_10356	1693747802	product	0	13535;23345;23463;25662
user_10356	1693747835	cart	2470.0	13535;23345;23463;25662
user_10356	1693747856	category	0	13535;23345;23463;25662
user_10356	1693747870	mainpage	0	13535;23345;23463;25662
user_10356	1693747872	search	0	13535;23345;23463;25662
user_10356	1693747881	category	0	13535;23345;23463;25662
user_10356	1693747883	product	0	13535;23345;23463;25662
user_10356	1693747912	cart	52800.0	13535;23345;23463;25662
user_10356	1693747923	category	0	13535;23345;23463;25662
user_10356	1693747949	product	0	13535;23345;23463;25662
user_10356	1693747974	search	0	13535;23345;23463;25662
user_10356	1693747982	search	0	13535;23345;23463;25662
user_10356	1693748025	category	0	13535;23345;23463;25662
user_10356	1693748037	cart	3900.0	13535;23345;23463;25662
user_10356	1693748048	checkout	59170.0	13535;23345;23463;25662
user_10357	1690525197	mainpage	0	13535;23345;23464;25661
user_10357	1690698013	category	0	13535;23345;23464;25661
user_10357	1690698014	product	0	13535;23345;23464;25661
user_10357	1690698020	category	0	13535;23345;23464;25661
user_10357	1690957239	category	0	13535;23345;23464;25661
user_10357	1690957251	search	0	13535;23345;23464;25661
user_10357	1690957255	product	0	13535;23345;23464;25661
user_10357	1690957272	product	0	13535;23345;23464;25661
user_10357	1690957277	category	0	13535;23345;23464;25661
user_10357	1690957286	search	0	13535;23345;23464;25661
user_10357	1690957289	product	0	13535;23345;23464;25661
user_10357	1690957292	search	0	13535;23345;23464;25661
user_10357	1690957308	category	0	13535;23345;23464;25661
user_10357	1690957316	product	0	13535;23345;23464;25661
user_10357	1690957363	search	0	13535;23345;23464;25661
user_10357	1690957382	search	0	13535;23345;23464;25661
user_10357	1690957388	product	0	13535;23345;23464;25661
user_10357	1690957401	cart	4300.0	13535;23345;23464;25661
user_10357	1690957407	checkout	4300.0	13535;23345;23464;25661
user_10357	1690957418	mainpage	0	13535;23345;23464;25661
user_10357	1691043823	search	0	13535;23345;23464;25661
user_10357	1691043824	category	0	13535;23345;23464;25661
user_10357	1691043828	product	0	13535;23345;23464;25661
user_10357	1691043861	cart	24500.0	13535;23345;23464;25661
user_10357	1691043880	search	0	13535;23345;23464;25661
user_10357	1691043908	category	0	13535;23345;23464;25661
user_10357	1691043921	product	0	13535;23345;23464;25661
user_10357	1691043963	cart	15500.0	13535;23345;23464;25661
user_10357	1691216792	mainpage	0	13535;23345;23464;25661
user_10357	1691216797	category	0	13535;23345;23464;25661
user_10357	1691216831	category	0	13535;23345;23464;25661
user_10357	1691216857	product	0	13535;23345;23464;25661
user_10357	1691216861	cart	22800.0	13535;23345;23464;25661
user_10357	1691216879	mainpage	0	13535;23345;23464;25661
user_10357	1691216900	search	0	13535;23345;23464;25661
user_10357	1691216907	product	0	13535;23345;23464;25661
user_10357	1691216915	category	0	13535;23345;23464;25661
user_10357	1691216934	mainpage	0	13535;23345;23464;25661
user_10357	1691216950	search	0	13535;23345;23464;25661
user_10357	1691216966	search	0	13535;23345;23464;25661
user_10357	1691216982	product	0	13535;23345;23464;25661
user_10357	1691217002	search	0	13535;23345;23464;25661
user_10357	1691303418	mainpage	0	13535;23345;23464;25661
user_10357	1691303424	product	0	13535;23345;23464;25661
user_10357	1691303434	category	0	13535;23345;23464;25661
user_10357	1691303439	cart	15000.0	13535;23345;23464;25661
user_10357	1691303441	product	0	13535;23345;23464;25661
user_10357	1691303448	product	0	13535;23345;23464;25661
user_10357	1691476292	mainpage	0	13535;23345;23464;25661
user_10357	1691476300	category	0	13535;23345;23464;25661
user_10357	1691476318	search	0	13535;23345;23464;25661
user_10357	1691562721	search	0	13535;23345;23464;25661
user_10357	1691562728	search	0	13535;23345;23464;25661
user_10357	1691562748	category	0	13535;23345;23464;25661
user_10357	1691562786	product	0	13535;23345;23464;25661
user_10357	1691562789	product	0	13535;23345;23464;25661
user_10357	1691562861	category	0	13535;23345;23464;25661
user_10357	1691562870	product	0	13535;23345;23464;25661
user_10357	1691735723	category	0	13535;23345;23464;25661
user_10357	1691735730	product	0	13535;23345;23464;25661
user_10357	1691735737	search	0	13535;23345;23464;25661
user_10357	1692081345	category	0	13535;23345;23464;25661
user_10357	1692081348	product	0	13535;23345;23464;25661
user_10357	1692081350	search	0	13535;23345;23464;25661
user_10357	1692081360	mainpage	0	13535;23345;23464;25661
user_10357	1692081385	search	0	13535;23345;23464;25661
user_10357	1692081388	product	0	13535;23345;23464;25661
user_10357	1692340612	search	0	13535;23345;23464;25661
user_10357	1692340618	product	0	13535;23345;23464;25661
user_10357	1692340625	cart	13800.0	13535;23345;23464;25661
user_10357	1692340648	category	0	13535;23345;23464;25661
user_10357	1692599855	search	0	13535;23345;23464;25661
user_10357	1692599862	product	0	13535;23345;23464;25661
user_10357	1692599886	category	0	13535;23345;23464;25661
user_10357	1692599914	search	0	13535;23345;23464;25661
user_10357	1692599923	category	0	13535;23345;23464;25661
user_10357	1692599948	search	0	13535;23345;23464;25661
user_10357	1692599968	product	0	13535;23345;23464;25661
user_10357	1692599974	category	0	13535;23345;23464;25661
user_10357	1692599994	search	0	13535;23345;23464;25661
user_10357	1692600013	mainpage	0	13535;23345;23464;25661
user_10357	1692600025	category	0	13535;23345;23464;25661
user_10357	1692600046	search	0	13535;23345;23464;25661
user_10357	1692600064	category	0	13535;23345;23464;25661
user_10357	1692600080	product	0	13535;23345;23464;25661
user_10357	1692600088	search	0	13535;23345;23464;25661
user_10357	1692600089	category	0	13535;23345;23464;25661
user_10357	1692600091	product	0	13535;23345;23464;25661
user_10357	1692600137	search	0	13535;23345;23464;25661
user_10357	1692859337	category	0	13535;23345;23464;25661
user_10357	1692859349	mainpage	0	13535;23345;23464;25661
user_10357	1693032168	category	0	13535;23345;23464;25661
user_10357	1693032193	search	0	13535;23345;23464;25661
user_10357	1693118603	search	0	13535;23345;23464;25661
user_10357	1693291409	category	0	13535;23345;23464;25661
user_10357	1693291427	category	0	13535;23345;23464;25661
user_10357	1693550637	search	0	13535;23345;23464;25661
user_10357	1693550652	product	0	13535;23345;23464;25661
user_10357	1693723458	search	0	13535;23345;23464;25661
user_10358	1690609240	product	0	13535;23346;23464;25662
user_10358	1690609259	search	0	13535;23346;23464;25662
user_10358	1690609259	mainpage	0	13535;23346;23464;25662
user_10358	1690782078	search	0	13535;23346;23464;25662
user_10358	1690782090	mainpage	0	13535;23346;23464;25662
user_10358	1690782103	search	0	13535;23346;23464;25662
user_10358	1690782110	product	0	13535;23346;23464;25662
user_10358	1690782135	cart	6000.0	13535;23346;23464;25662
user_10358	1690782155	category	0	13535;23346;23464;25662
user_10358	1690782167	mainpage	0	13535;23346;23464;25662
user_10358	1690782207	search	0	13535;23346;23464;25662
user_10358	1690782236	product	0	13535;23346;23464;25662
user_10358	1690782246	cart	29100.0	13535;23346;23464;25662
user_10358	1690782247	category	0	13535;23346;23464;25662
user_10358	1690955053	search	0	13535;23346;23464;25662
user_10358	1690955100	category	0	13535;23346;23464;25662
user_10358	1690955103	mainpage	0	13535;23346;23464;25662
user_10358	1691041518	category	0	13535;23346;23464;25662
user_10358	1691300722	search	0	13535;23346;23464;25662
user_10358	1691300736	category	0	13535;23346;23464;25662
user_10358	1691300739	cart	16700.0	13535;23346;23464;25662
user_10358	1691300794	search	0	13535;23346;23464;25662
user_10358	1691300823	product	0	13535;23346;23464;25662
user_10358	1691300830	category	0	13535;23346;23464;25662
user_10358	1691387239	product	0	13535;23346;23464;25662
user_10358	1691387239	product	0	13535;23346;23464;25662
user_10358	1691387243	mainpage	0	13535;23346;23464;25662
user_10358	1691387273	category	0	13535;23346;23464;25662
user_10358	1691387286	cart	1650.0	13535;23346;23464;25662
user_10358	1691387301	category	0	13535;23346;23464;25662
user_10358	1691387304	product	0	13535;23346;23464;25662
user_10358	1691387307	search	0	13535;23346;23464;25662
user_10358	1691387343	category	0	13535;23346;23464;25662
user_10358	1691387349	category	0	13535;23346;23464;25662
user_10358	1691387378	search	0	13535;23346;23464;25662
user_10358	1691387384	search	0	13535;23346;23464;25662
user_10358	1691387404	category	0	13535;23346;23464;25662
user_10358	1691387444	product	0	13535;23346;23464;25662
user_10358	1691387476	search	0	13535;23346;23464;25662
user_10358	1691387483	search	0	13535;23346;23464;25662
user_10358	1691387490	product	0	13535;23346;23464;25662
user_10358	1691387523	cart	6700.0	13535;23346;23464;25662
user_10358	1691387527	category	0	13535;23346;23464;25662
user_10358	1691387552	search	0	13535;23346;23464;25662
user_10358	1691646771	mainpage	0	13535;23346;23464;25662
user_10358	1691819574	search	0	13535;23346;23464;25662
user_10358	1691819601	product	0	13535;23346;23464;25662
user_10358	1691819610	search	0	13535;23346;23464;25662
user_10358	1692165213	product	0	13535;23346;23464;25662
user_10358	1692165231	cart	37300.0	13535;23346;23464;25662
user_10358	1692165240	checkout	37300.0	13535;23346;23464;25662
user_10358	1692165251	mainpage	0	13535;23346;23464;25662
user_10358	1692165263	product	0	13535;23346;23464;25662
user_10358	1692165263	search	0	13535;23346;23464;25662
user_10358	1692165280	category	0	13535;23346;23464;25662
user_10358	1692165296	search	0	13535;23346;23464;25662
user_10358	1692165305	mainpage	0	13535;23346;23464;25662
user_10358	1692165312	category	0	13535;23346;23464;25662
user_10358	1692165314	product	0	13535;23346;23464;25662
user_10358	1692165327	mainpage	0	13535;23346;23464;25662
user_10358	1692165361	category	0	13535;23346;23464;25662
user_10358	1692165394	search	0	13535;23346;23464;25662
user_10358	1692165417	mainpage	0	13535;23346;23464;25662
user_10358	1692165459	search	0	13535;23346;23464;25662
user_10358	1692165482	search	0	13535;23346;23464;25662
user_10358	1692165490	product	0	13535;23346;23464;25662
user_10358	1692165511	cart	74300.0	13535;23346;23464;25662
user_10358	1692165562	search	0	13535;23346;23464;25662
user_10358	1692165566	product	0	13535;23346;23464;25662
user_10358	1692165576	product	0	13535;23346;23464;25662
user_10358	1692165595	product	0	13535;23346;23464;25662
user_10358	1692165596	search	0	13535;23346;23464;25662
user_10358	1692165621	product	0	13535;23346;23464;25662
user_10358	1692165623	cart	17100.0	13535;23346;23464;25662
user_10358	1692165663	checkout	128700.0	13535;23346;23464;25662
user_10358	1692165714	confirmation	128700.0	13535;23346;23464;25662
user_10358	1692252143	product	0	13535;23346;23464;25662
user_10358	1692252149	search	0	13535;23346;23464;25662
user_10358	1692252171	mainpage	0	13535;23346;23464;25662
user_10358	1692252175	search	0	13535;23346;23464;25662
user_10358	1692252185	category	0	13535;23346;23464;25662
user_10358	1692252196	search	0	13535;23346;23464;25662
user_10358	1692511422	product	0	13535;23346;23464;25662
user_10358	1692511429	cart	10800.0	13535;23346;23464;25662
user_10358	1692511436	search	0	13535;23346;23464;25662
user_10358	1692511449	product	0	13535;23346;23464;25662
user_10358	1692511454	search	0	13535;23346;23464;25662
user_10358	1692511461	product	0	13535;23346;23464;25662
user_10358	1692511492	category	0	13535;23346;23464;25662
user_10358	1692511495	product	0	13535;23346;23464;25662
user_10358	1692511498	category	0	13535;23346;23464;25662
user_10358	1692857100	product	0	13535;23346;23464;25662
user_10358	1692857121	cart	9250.0	13535;23346;23464;25662
user_10358	1693029947	mainpage	0	13535;23346;23464;25662
user_10358	1693029961	search	0	13535;23346;23464;25662
user_10358	1693029968	category	0	13535;23346;23464;25662
user_10358	1693029981	cart	2180.0	13535;23346;23464;25662
user_10358	1693029990	search	0	13535;23346;23464;25662
user_10358	1693030025	mainpage	0	13535;23346;23464;25662
user_10358	1693030031	mainpage	0	13535;23346;23464;25662
user_10358	1693030046	product	0	13535;23346;23464;25662
user_10358	1693289262	category	0	13535;23346;23464;25662
user_10358	1693289273	search	0	13535;23346;23464;25662
user_10358	1693289278	product	0	13535;23346;23464;25662
user_10358	1693289283	cart	5770.0	13535;23346;23464;25662
user_10358	1693289288	category	0	13535;23346;23464;25662
user_10358	1693548489	mainpage	0	13535;23346;23464;25662
user_10358	1693548506	search	0	13535;23346;23464;25662
user_10358	1693548519	mainpage	0	13535;23346;23464;25662
user_10358	1693548520	category	0	13535;23346;23464;25662
user_10358	1693548524	search	0	13535;23346;23464;25662
user_10358	1693634928	product	0	13535;23346;23464;25662
user_10359	1690639010	category	0	13534;23345;23463;25661
user_10359	1690639015	search	0	13534;23345;23463;25661
user_10359	1690639026	product	0	13534;23345;23463;25661
user_10359	1690639048	product	0	13534;23345;23463;25661
user_10359	1690639074	mainpage	0	13534;23345;23463;25661
user_10359	1690811875	search	0	13534;23345;23463;25661
user_10359	1690811899	product	0	13534;23345;23463;25661
user_10359	1690811922	category	0	13534;23345;23463;25661
user_10359	1690811938	search	0	13534;23345;23463;25661
user_10359	1690811941	category	0	13534;23345;23463;25661
user_10359	1690811959	search	0	13534;23345;23463;25661
user_10359	1690811996	product	0	13534;23345;23463;25661
user_10359	1690812022	search	0	13534;23345;23463;25661
user_10359	1690812058	product	0	13534;23345;23463;25661
user_10359	1690812073	search	0	13534;23345;23463;25661
user_10359	1690812101	search	0	13534;23345;23463;25661
user_10359	1690812131	product	0	13534;23345;23463;25661
user_10359	1690812143	cart	15400.0	13534;23345;23463;25661
user_10359	1690812148	checkout	15400.0	13534;23345;23463;25661
user_10359	1690812158	mainpage	0	13534;23345;23463;25661
user_10359	1690984986	category	0	13534;23345;23463;25661
user_10359	1690985009	product	0	13534;23345;23463;25661
user_10359	1691157825	mainpage	0	13534;23345;23463;25661
user_10359	1691157834	search	0	13534;23345;23463;25661
user_10359	1691157865	mainpage	0	13534;23345;23463;25661
user_10359	1691157873	search	0	13534;23345;23463;25661
user_10359	1691157880	product	0	13534;23345;23463;25661
user_10359	1691157898	mainpage	0	13534;23345;23463;25661
user_10359	1691157901	category	0	13534;23345;23463;25661
user_10359	1691157913	cart	13700.0	13534;23345;23463;25661
user_10359	1691157943	checkout	13700.0	13534;23345;23463;25661
user_10359	1691417145	mainpage	0	13534;23345;23463;25661
user_10359	1691503556	mainpage	0	13534;23345;23463;25661
user_10359	1691503582	category	0	13534;23345;23463;25661
user_10359	1691503604	product	0	13534;23345;23463;25661
user_10359	1691503633	search	0	13534;23345;23463;25661
user_10359	1691503644	product	0	13534;23345;23463;25661
user_10359	1691935646	product	0	13534;23345;23463;25661
user_10359	1691935675	mainpage	0	13534;23345;23463;25661
user_10359	1691935678	category	0	13534;23345;23463;25661
user_10359	1691935683	search	0	13534;23345;23463;25661
user_10359	1691935693	product	0	13534;23345;23463;25661
user_10359	1692108527	product	0	13534;23345;23463;25661
user_10359	1692108538	category	0	13534;23345;23463;25661
user_10359	1692108556	mainpage	0	13534;23345;23463;25661
user_10359	1692108570	category	0	13534;23345;23463;25661
user_10359	1692108582	search	0	13534;23345;23463;25661
user_10359	1692108607	product	0	13534;23345;23463;25661
user_10359	1692195012	category	0	13534;23345;23463;25661
user_10359	1692195024	mainpage	0	13534;23345;23463;25661
user_10359	1692195064	product	0	13534;23345;23463;25661
user_10359	1692195081	category	0	13534;23345;23463;25661
user_10359	1692454300	mainpage	0	13534;23345;23463;25661
user_10359	1692454377	category	0	13534;23345;23463;25661
user_10359	1692627189	search	0	13534;23345;23463;25661
user_10359	1692800014	product	0	13534;23345;23463;25661
user_10359	1692800044	cart	9710.0	13534;23345;23463;25661
user_10359	1692800064	product	0	13534;23345;23463;25661
user_10359	1692800109	cart	619.0	13534;23345;23463;25661
user_10359	1692800133	checkout	10329.0	13534;23345;23463;25661
user_10359	1692972953	search	0	13534;23345;23463;25661
user_10359	1692972960	category	0	13534;23345;23463;25661
user_10359	1692972966	mainpage	0	13534;23345;23463;25661
user_10359	1692972978	search	0	13534;23345;23463;25661
user_10359	1692972982	category	0	13534;23345;23463;25661
user_10359	1692972999	cart	11200.0	13534;23345;23463;25661
user_10359	1692973013	product	0	13534;23345;23463;25661
user_10359	1693059430	search	0	13534;23345;23463;25661
user_10359	1693059432	product	0	13534;23345;23463;25661
user_10359	1693059476	cart	9410.0	13534;23345;23463;25661
user_10359	1693059503	checkout	9410.0	13534;23345;23463;25661
user_10359	1693059533	confirmation	9410.0	13534;23345;23463;25661
user_10359	1693232352	search	0	13534;23345;23463;25661
user_10359	1693232362	search	0	13534;23345;23463;25661
user_10359	1693232375	search	0	13534;23345;23463;25661
user_10359	1693232383	product	0	13534;23345;23463;25661
user_10359	1693232403	category	0	13534;23345;23463;25661
user_10359	1693232417	category	0	13534;23345;23463;25661
user_10359	1693232435	mainpage	0	13534;23345;23463;25661
user_10359	1693232456	search	0	13534;23345;23463;25661
user_10359	1693232464	product	0	13534;23345;23463;25661
user_10359	1693232471	cart	52200.0	13534;23345;23463;25661
user_10359	1693232500	checkout	52200.0	13534;23345;23463;25661
user_10359	1693232508	confirmation	52200.0	13534;23345;23463;25661
user_10359	1693232512	search	0	13534;23345;23463;25661
user_10359	1693232534	product	0	13534;23345;23463;25661
user_10359	1693232579	category	0	13534;23345;23463;25661
user_10359	1693491783	product	0	13534;23345;23463;25661
user_10359	1693491808	cart	29700.0	13534;23345;23463;25661
user_10359	1693491856	category	0	13534;23345;23463;25661
user_10359	1693491865	category	0	13534;23345;23463;25661
user_10359	1693491877	category	0	13534;23345;23463;25661
user_10359	1693491895	product	0	13534;23345;23463;25661
user_10359	1693491899	category	0	13534;23345;23463;25661
user_10359	1693491927	product	0	13534;23345;23463;25661
user_10359	1693491964	search	0	13534;23345;23463;25661
user_10359	1693491976	category	0	13534;23345;23463;25661
user_10359	1693491978	product	0	13534;23345;23463;25661
user_10359	1693491981	mainpage	0	13534;23345;23463;25661
user_10359	1693491997	product	0	13534;23345;23463;25661
user_10359	1693492012	search	0	13534;23345;23463;25661
user_10359	1693492013	search	0	13534;23345;23463;25661
user_10359	1693578432	product	0	13534;23345;23463;25661
user_10359	1693578446	cart	11700.0	13534;23345;23463;25661
user_10359	1693578462	category	0	13534;23345;23463;25661
user_10359	1693578491	search	0	13534;23345;23463;25661
user_10359	1693578494	search	0	13534;23345;23463;25661
user_10360	1690634797	category	0	13534;23346;23463;25661
user_10360	1690634801	product	0	13534;23346;23463;25661
user_10360	1690634823	cart	28200.0	13534;23346;23463;25661
user_10360	1690634835	category	0	13534;23346;23463;25661
user_10360	1690634861	product	0	13534;23346;23463;25661
user_10360	1690634871	cart	19700.0	13534;23346;23463;25661
user_10360	1690634878	product	0	13534;23346;23463;25661
user_10360	1690634885	search	0	13534;23346;23463;25661
user_10360	1690634894	category	0	13534;23346;23463;25661
user_10360	1690634921	product	0	13534;23346;23463;25661
user_10360	1690634938	cart	62300.0	13534;23346;23463;25661
user_10360	1690634985	checkout	110200.0	13534;23346;23463;25661
user_10360	1690635003	mainpage	0	13534;23346;23463;25661
user_10360	1690635031	category	0	13534;23346;23463;25661
user_10360	1690635044	search	0	13534;23346;23463;25661
user_10360	1690635053	category	0	13534;23346;23463;25661
user_10360	1690635060	search	0	13534;23346;23463;25661
user_10360	1690635068	mainpage	0	13534;23346;23463;25661
user_10360	1690635071	product	0	13534;23346;23463;25661
user_10360	1690635088	search	0	13534;23346;23463;25661
user_10360	1690635104	mainpage	0	13534;23346;23463;25661
user_10360	1690635114	search	0	13534;23346;23463;25661
user_10360	1690635117	product	0	13534;23346;23463;25661
user_10360	1690635129	cart	23200.0	13534;23346;23463;25661
user_10360	1690635147	category	0	13534;23346;23463;25661
user_10360	1690980754	search	0	13534;23346;23463;25661;32412
user_10360	1690980767	search	0	13534;23346;23463;25661;32412
user_10360	1690980779	product	0	13534;23346;23463;25661;32412
user_10360	1690980797	search	0	13534;23346;23463;25661;32412
user_10360	1690980802	search	0	13534;23346;23463;25661;32412
user_10360	1691240012	category	0	13534;23346;23463;25661;32412
user_10360	1691240035	cart	18500.0	13534;23346;23463;25661;32412
user_10360	1691585638	product	0	13534;23346;23463;25661;32412
user_10360	1691844868	mainpage	0	13534;23346;23463;25661;32412
user_10360	1691844900	category	0	13534;23346;23463;25661;32412
user_10360	1691844910	search	0	13534;23346;23463;25661;32412
user_10360	1691844928	mainpage	0	13534;23346;23463;25661;32412
user_10360	1691844974	search	0	13534;23346;23463;25661;32412
user_10360	1691844995	product	0	13534;23346;23463;25661;32412
user_10360	1691845028	cart	42900.0	13534;23346;23463;25661;32412
user_10360	1691845033	search	0	13534;23346;23463;25661;32412
user_10360	1691845049	product	0	13534;23346;23463;25661;32412
user_10360	1691845055	category	0	13534;23346;23463;25661;32412
user_10360	1692104256	product	0	13534;23346;23463;25661;32412
user_10360	1692104256	cart	25400.0	13534;23346;23463;25661;32412
user_10360	1692104276	search	0	13534;23346;23463;25661;32412
user_10360	1692449894	category	0	13534;23346;23463;25661;32412
user_10360	1692449906	search	0	13534;23346;23463;25661;32412
user_10360	1692622730	mainpage	0	13534;23346;23463;25661;32412
user_10360	1692622749	category	0	13534;23346;23463;25661;32412
user_10360	1692622773	product	0	13534;23346;23463;25661;32412
user_10360	1692968383	mainpage	0	13534;23346;23463;25661;32412
user_10360	1692968414	search	0	13534;23346;23463;25661;32412
user_10360	1692968429	category	0	13534;23346;23463;25661;32412
user_10360	1692968444	search	0	13534;23346;23463;25661;32412
user_10360	1693227667	category	0	13534;23346;23463;25661;32412
user_10360	1693227681	mainpage	0	13534;23346;23463;25661;32412
user_10360	1693227684	product	0	13534;23346;23463;25661;32412
user_10360	1693400494	search	0	13534;23346;23463;25661;32412
user_10360	1693573300	product	0	13534;23346;23463;25661
user_10360	1693573316	product	0	13534;23346;23463;25661
user_10361	1690730359	search	0	13535;23346;23463;25662
user_10361	1690730365	product	0	13535;23346;23463;25662
user_10361	1690730389	cart	7850.0	13535;23346;23463;25662
user_10361	1690730403	search	0	13535;23346;23463;25662
user_10361	1690730424	search	0	13535;23346;23463;25662
user_10361	1690730446	search	0	13535;23346;23463;25662
user_10361	1690730454	category	0	13535;23346;23463;25662
user_10361	1690730479	cart	28400.0	13535;23346;23463;25662
user_10361	1690730539	search	0	13535;23346;23463;25662
user_10361	1690816946	product	0	13535;23346;23463;25662
user_10361	1690816956	search	0	13535;23346;23463;25662
user_10361	1690816964	product	0	13535;23346;23463;25662
user_10361	1690817003	cart	17500.0	13535;23346;23463;25662
user_10361	1690817012	category	0	13535;23346;23463;25662
user_10361	1690989823	search	0	13535;23346;23463;25662
user_10361	1690989826	product	0	13535;23346;23463;25662
user_10361	1690989840	category	0	13535;23346;23463;25662
user_10361	1690989855	search	0	13535;23346;23463;25662
user_10361	1690989871	product	0	13535;23346;23463;25662
user_10361	1690989876	cart	16100.0	13535;23346;23463;25662
user_10361	1690989891	category	0	13535;23346;23463;25662
user_10361	1690989894	search	0	13535;23346;23463;25662
user_10361	1690989898	category	0	13535;23346;23463;25662
user_10361	1690989912	search	0	13535;23346;23463;25662
user_10361	1690989936	product	0	13535;23346;23463;25662
user_10361	1690989969	category	0	13535;23346;23463;25662
user_10361	1690989977	mainpage	0	13535;23346;23463;25662
user_10361	1690989994	product	0	13535;23346;23463;25662
user_10361	1690990007	search	0	13535;23346;23463;25662
user_10361	1690990010	category	0	13535;23346;23463;25662
user_10361	1690990039	product	0	13535;23346;23463;25662
user_10361	1690990044	search	0	13535;23346;23463;25662
user_10361	1690990092	category	0	13535;23346;23463;25662
user_10361	1691162913	mainpage	0	13535;23346;23463;25662
user_10361	1691162930	search	0	13535;23346;23463;25662
user_10361	1691162957	category	0	13535;23346;23463;25662
user_10361	1691162979	cart	16800.0	13535;23346;23463;25662
user_10361	1691595002	category	0	13535;23346;23463;25662
user_10361	1691595021	mainpage	0	13535;23346;23463;25662
user_10361	1691595042	category	0	13535;23346;23463;25662
user_10361	1691595068	cart	4840.0	13535;23346;23463;25662
user_10361	1691595074	product	0	13535;23346;23463;25662
user_10361	1691595076	search	0	13535;23346;23463;25662
user_10361	1691595104	product	0	13535;23346;23463;25662
user_10361	1691595135	search	0	13535;23346;23463;25662
user_10361	1691681563	product	0	13535;23346;23463;25662
user_10361	1691681597	cart	1910.0	13535;23346;23463;25662
user_10361	1691681604	product	0	13535;23346;23463;25662
user_10361	1691681624	cart	31500.0	13535;23346;23463;25662
user_10361	1691681630	product	0	13535;23346;23463;25662
user_10361	1691681638	mainpage	0	13535;23346;23463;25662
user_10361	1691681644	category	0	13535;23346;23463;25662
user_10361	1691681680	product	0	13535;23346;23463;25662
user_10361	1691681691	product	0	13535;23346;23463;25662
user_10361	1691681695	search	0	13535;23346;23463;25662
user_10361	1691681703	product	0	13535;23346;23463;25662
user_10361	1691681728	product	0	13535;23346;23463;25662
user_10361	1691681731	search	0	13535;23346;23463;25662
user_10361	1691681736	search	0	13535;23346;23463;25662
