Club Logo,Preferred Foot,Flag,Work Rate,Weak Foot,Club,Contract Valid Until,Overall,International Reputation,Height,Photo,Potential,Nationality,Name,ID,Value,Body Type,Wage,Skill Moves,Real Face,Position,Weight,Special,Age
https://cdn.sofifa.net/teams/327/30.png,Left,https://cdn.sofifa.net/flags/es.png,Medium/ Medium,3.0,Beşiktaş JK,2024,69.0,1.0,185cm,https://cdn.sofifa.net/players/244/938/23_60.png,75.0,Spain,Montero,244938.0,€2M,Lean (185+),€16K,2.0,No,"<span class=""pos pos28"">SUB",76kg,1539.0,23.0
https://cdn.sofifa.net/teams/423/30.png,Left,https://cdn.sofifa.net/flags/ie.png,Medium/ Medium,3.0,,2022,54.0,1.0,173cm,https://cdn.sofifa.net/players/260/462/22_60.png,66.0,Republic of Ireland,22 K. Corbally,260462.0,€240K,Lean (170-185),€500,2.0,No,"<span class=""pos pos28"">SUB",64kg,1539.0,17.0
https://cdn.sofifa.net/teams/1934/30.png,Left,https://cdn.sofifa.net/flags/it.png,High/ High,2.0,Swindon Town,2023,57.0,1.0,168cm,https://cdn.sofifa.net/players/263/888/23_60.png,68.0,Italy,M. Dabre,263888.0,€350K,Normal (170-),€2K,2.0,No,"<span class=""pos pos28"">SUB",68kg,1539.0,19.0
https://cdn.sofifa.net/teams/1572/30.png,Right,https://cdn.sofifa.net/flags/ie.png,Medium/ Medium,4.0,Drogheda United,2021,56.0,1.0,177cm,https://cdn.sofifa.net/players/260/882/22_60.png,62.0,Republic of Ireland,22 J. Adeyemo,260882.0,€220K,Lean (170-185),€500,2.0,No,"<span class=""pos pos28"">SUB",70kg,1539.0,20.0
https://cdn.sofifa.net/teams/111711/30.png,,https://cdn.sofifa.net/flags/ar.png,Medium/ Low,3.0,Club Atlético Huracán,2023,61.0,1.0,180cm,https://cdn.sofifa.net/players/255/972/22_60.png,69.0,Argentina,22 S. Ramírez,255972.0,€725K,Normal (170-185),€2K,2.0,No,"<span class=""pos pos28"">SUB",75kg,1538.0,20.0
https://cdn.sofifa.net/teams/76/30.png,Right,https://cdn.sofifa.net/flags/fr.png,Low/ High,3.0,RC Strasbourg Alsace,2024,62.0,1.0,179cm,https://cdn.sofifa.net/players/263/112/23_60.png,76.0,France,M. Senaya,263112.0,€950K,Normal (170-185),€3K,,No,"<span class=""pos pos28"">SUB",65kg,1538.0,21.0
https://cdn.sofifa.net/teams/1/30.png,Left,https://cdn.sofifa.net/flags/gb-eng.png,Medium/ Medium,3.0,Arsenal,2023,59.0,1.0,166cm,https://cdn.sofifa.net/players/251/568/22_60.png,73.0,England,22 B. Cottrell,251568.0,€525K,Lean (170-),€6K,2.0,No,"<span class=""pos pos29"">RES",59kg,1538.0,19.0
https://cdn.sofifa.net/teams/1961/30.png,Right,https://cdn.sofifa.net/flags/ci.png,Medium/ Medium,3.0,Cardiff City,2022,56.0,,185cm,https://cdn.sofifa.net/players/256/513/22_60.png,67.0,Côte d'Ivoire,22 T. D'Almeida,256513.0,€300K,Lean (185+),€4K,2.0,No,"<span class=""pos pos29"">RES",77kg,1538.0,20.0
https://cdn.sofifa.net/teams/54/30.png,Right,https://cdn.sofifa.net/flags/ar.png,Medium/ High,3.0,Torino F.C.,2020,76.0,2.0,183cm,https://cdn.sofifa.net/players/139/038/18_60.png,76.0,Argentina,18 N. Burdisso,139038.0,€1M,Normal (170-185),€30K,2.0,No,"<span class=""pos pos5"">CB",81kg,1538.0,36.0
https://cdn.sofifa.net/teams/472/30.png,Right,https://cdn.sofifa.net/flags/ec.png,Low/ Medium,,Unión Deportiva Las Palmas,2024,67.0,1.0,180cm,https://cdn.sofifa.net/players/245/689/23_60.png,78.0,Ecuador,E. Ferigra,245689.0,€2.1M,Normal (170-185),€3K,2.0,No,"<span class=""pos pos28"">SUB",74kg,1538.0,23.0
https://cdn.sofifa.net/teams/873/30.png,Right,https://cdn.sofifa.net/flags/pl.png,Medium/ Medium,3.0,Lech Poznań,2024,57.0,1.0,176cm,https://cdn.sofifa.net/players/261/108/23_60.png,76.0,Poland,A. Kozubal,261108.0,€400K,Normal (170-185),€500,2.0,No,"<span class=""pos pos28"">SUB",68kg,1538.0,17.0
https://cdn.sofifa.net/teams/1873/30.png,Right,https://cdn.sofifa.net/flags/pl.png,High/ Medium,3.0,Wisła Kraków,2026,62.0,1.0,173cm,https://cdn.sofifa.net/players/260/867/22_60.png,80.0,Poland,22 P. Starzyński,260867.0,€1M,Normal (170-185),€500,3.0,No,"<span class=""pos pos28"">SUB",67kg,1537.0,17.0
https://cdn.sofifa.net/teams/1/30.png,Right,https://cdn.sofifa.net/flags/de.png,Low/ Medium,3.0,Arsenal,2018,80.0,3.0,198cm,https://cdn.sofifa.net/players/053/612/18_60.png,80.0,Germany,18 P. Mertesacker,53612.0,€8.5M,Normal (185+),€110K,2.0,Yes,,90kg,1537.0,32.0
https://cdn.sofifa.net/teams/13/30.png,Right,https://cdn.sofifa.net/flags/gb-eng.png,Low/ Medium,3.0,Newcastle United,2024,75.0,2.0,188cm,https://cdn.sofifa.net/players/203/487/23_60.png,76.0,England,J. Lascelles,203487.0,€5.5M,Stocky (185+),,2.0,Yes,"<span class=""pos pos28"">SUB",83kg,1537.0,28.0
https://cdn.sofifa.net/teams/2055/30.png,Right,https://cdn.sofifa.net/flags/kr.png,Low/ High,4.0,Sangju Sangmu FC,"Sep 6, 2022",72.0,1.0,188cm,,74.0,Korea Republic,Jeong Seung Hyun,227790.0,€2.4M,Normal (185+),€9K,2.0,No,"<span class=""pos pos6"">LCB",74kg,1537.0,28.0
https://cdn.sofifa.net/teams/110482/30.png,Left,https://cdn.sofifa.net/flags/de.png,Medium/ High,2.0,Hallescher FC,2024,58.0,1.0,179cm,https://cdn.sofifa.net/players/262/977/22_60.png,73.0,Germany,,262977.0,€450K,Normal (170-185),€500,2.0,No,"<span class=""pos pos29"">RES",75kg,1537.0,17.0
https://cdn.sofifa.net/teams/110636/30.png,Right,,High/ Medium,2.0,Fortuna Düsseldorf,"Jun 30, 2023",60.0,1.0,183cm,https://cdn.sofifa.net/players/254/807/23_60.png,78.0,Germany,K. Baah,254807.0,€625K,Lean (170-185),€4K,3.0,Yes,"<span class=""pos pos28"">SUB",75kg,1537.0,19.0
https://cdn.sofifa.net/teams/898/30.png,Right,https://cdn.sofifa.net/flags/ch.png,Low/ Medium,3.0,FC St. Gallen 1879,2024,67.0,1.0,180cm,https://cdn.sofifa.net/players/247/360/23_60.png,84.0,Switzerland,L. Stergiou,247360.0,€2.5M,,€3K,2.0,No,"<span class=""pos pos28"">SUB",75kg,1537.0,20.0
https://cdn.sofifa.net/teams/110502/30.png,Left,https://cdn.sofifa.net/flags/de.png,Medium/ Medium,4.0,SV Darmstadt 98,2024,67.0,1.0,199cm,https://cdn.sofifa.net/players/236/831/23_60.png,69.0,Germany,A. Seydel,236831.0,€1.3M,Unique,€8K,3.0,No,,90kg,1537.0,26.0
https://cdn.sofifa.net/teams/114600/30.png,Right,https://cdn.sofifa.net/flags/bo.png,High/ Medium,3.0,Club Deportivo Guabirá,2022,61.0,1.0,170cm,https://cdn.sofifa.net/players/260/966/23_60.png,77.0,Bolivia,C. Abastoflor,260966.0,€850K,Lean (170-),€500,4.0,No,"<span class=""pos pos24"">RS",61kg,1536.0,20.0
https://cdn.sofifa.net/teams/144/30.png,Right,https://cdn.sofifa.net/flags/gb-eng.png,Medium/ High,4.0,Fulham,2022,70.0,1.0,189cm,https://cdn.sofifa.net/players/208/534/22_60.png,72.0,England,22 A. Mawson,208534.0,€1.7M,Stocky (185+),€26K,2.0,Yes,"<span class=""pos pos28"">SUB",90kg,1536.0,27.0
https://cdn.sofifa.net/teams/58/30.png,Right,https://cdn.sofifa.net/flags/fr.png,Medium/ Low,4.0,SC Bastia,2022,62.0,1.0,179cm,https://cdn.sofifa.net/players/244/403/22_60.png,72.0,France,22 A. Taoui,244403.0,€850K,Lean (170-185),€700,3.0,No,"<span class=""pos pos28"">SUB",69kg,1536.0,19.0
https://cdn.sofifa.net/teams/69/30.png,Right,https://cdn.sofifa.net/flags/fr.png,,3.0,AS Monaco,2024,70.0,1.0,197cm,https://cdn.sofifa.net/players/242/603/23_60.png,80.0,,H. Marcelin,242603.0,€3.3M,Lean (185+),€19K,2.0,No,"<span class=""pos pos29"">RES",82kg,1536.0,22.0
https://cdn.sofifa.net/teams/101145/30.png,Right,https://cdn.sofifa.net/flags/jp.png,Medium/ Medium,3.0,Kashiwa Reysol,2023,66.0,1.0,177cm,https://cdn.sofifa.net/players/255/226/22_60.png,76.0,Japan,22 M. Hosoya,255226.0,€1.9M,Lean (170-185),€2K,2.0,No,"<span class=""pos pos24"">RS",69kg,1536.0,19.0
https://cdn.sofifa.net/teams/110592/30.png,Left,https://cdn.sofifa.net/flags/de.png,,3.0,FSV Zwickau,2023,59.0,1.0,176cm,https://cdn.sofifa.net/players/262/976/23_60.png,74.0,Germany,Y. Voigt,262976.0,€525K,Normal (170-185),€500,3.0,No,"<span class=""pos pos28"">SUB",70kg,1536.0,19.0
https://cdn.sofifa.net/teams/110676/30.png,Left,https://cdn.sofifa.net/flags/es.png,High/ High,3.0,Borussia Dortmund II,2024,62.0,1.0,178cm,https://cdn.sofifa.net/players/264/440/23_60.png,,Spain,Guille Bueno,264440.0,€950K,Normal (170-185),€550,4.0,No,"<span class=""pos pos28"">SUB",73kg,1536.0,19.0
https://cdn.sofifa.net/teams/114582/30.png,Right,https://cdn.sofifa.net/flags/pe.png,Medium/ Medium,3.0,Deportivo Binacional,2024,62.0,1.0,167cm,https://cdn.sofifa.net/players/253/577/21_60.png,66.0,Peru,21 P. Méndez,253577.0,€575K,Normal (170-),€500,2.0,,"<span class=""pos pos29"">RES",62kg,1536.0,21.0
https://cdn.sofifa.net/teams/113146/30.png,Right,https://cdn.sofifa.net/flags/in.png,High/ Low,4.0,ATK Mohun Bagan FC,2023,60.0,1.0,177cm,https://cdn.sofifa.net/players/253/479/23_60.png,68.0,India,L. Colaco,253479.0,€550K,Lean (170-185),€650,3.0,No,"<span class=""pos pos23"">RW",64kg,1536.0,23.0
https://cdn.sofifa.net/teams/647/30.png,Right,https://cdn.sofifa.net/flags/nl.png,Medium/ Medium,3.0,SC Cambuur,2023,65.0,1.0,173cm,https://cdn.sofifa.net/players/262/256/22_60.png,68.0,Netherlands,22 N. Doodeman,262256.0,€975K,Normal (170-185),€2K,2.0,No,"<span class=""pos pos28"">SUB",62kg,1535.0,24.0
https://cdn.sofifa.net/teams/190/30.png,Right,https://cdn.sofifa.net/flags/it.png,Medium/ High,2.0,Brescia,2023,63.0,1.0,186cm,https://cdn.sofifa.net/players/256/308/23_60.png,77.0,Italy,A. Papetti,256308.0,€1.1M,Lean (185+),€550,2.0,No,"<span class=""pos pos28"">SUB",84kg,1535.0,19.0
https://cdn.sofifa.net/teams/111065/30.png,Left,https://cdn.sofifa.net/flags/tt.png,High/ High,2.0,Real Salt Lake,2022,62.0,1.0,178cm,https://cdn.sofifa.net/players/259/038/22_60.png,71.0,Trinidad and Tobago,22 N. Powder,259038.0,€850K,Lean (170-185),€1K,2.0,No,"<span class=""pos pos28"">SUB",69kg,1535.0,22.0
https://cdn.sofifa.net/teams/21/30.png,Right,https://cdn.sofifa.net/flags/de.png,Medium/ Medium,4.0,FC Bayern München,2024,90.0,5.0,193cm,https://cdn.sofifa.net/players/167/495/23_60.png,90.0,Germany,M. Neuer,167495.0,€13.5M,Unique,€72K,1.0,Yes,"<span class=""pos pos0"">GK",93kg,1535.0,36.0
https://cdn.sofifa.net/teams/110502/30.png,Right,https://cdn.sofifa.net/flags/de.png,Medium/ High,5.0,SV Darmstadt 98,2023,71.0,1.0,196cm,https://cdn.sofifa.net/players/241/590/23_60.png,77.0,Germany,P. Pfeiffer,241590.0,€2.7M,Normal (185+),€11K,2.0,No,"<span class=""pos pos4"">RCB",91kg,1535.0,22.0
https://cdn.sofifa.net/teams/110741/30.png,Left,https://cdn.sofifa.net/flags/sk.png,Medium/ Medium,3.0,Spezia,2026,64.0,1.0,185cm,,72.0,Slovakia,D. Strelec,264692.0,€1.3M,Normal (185+),€4K,2.0,No,"<span class=""pos pos28"">SUB",75kg,1534.0,21.0
https://cdn.sofifa.net/teams/110749/30.png,Right,https://cdn.sofifa.net/flags/ve.png,Medium/ High,3.0,Zagłębie Lubin,2022,67.0,1.0,197cm,https://cdn.sofifa.net/players/234/059/22_60.png,,Venezuela,22 J. Chancellor,234059.0,€850K,Normal (185+),€3K,2.0,No,"<span class=""pos pos28"">SUB",88kg,1534.0,29.0
https://cdn.sofifa.net/teams/1968/30.png,Right,https://cdn.sofifa.net/flags/es.png,Low/ Medium,5.0,Cádiz CF,2026,74.0,1.0,184cm,https://cdn.sofifa.net/players/259/173/23_60.png,83.0,Spain,Víctor Chust,259173.0,€9M,Normal (170-185),€20K,2.0,No,"<span class=""pos pos28"">SUB",76kg,1534.0,22.0
https://cdn.sofifa.net/teams/111325/30.png,Right,,Medium/ Medium,2.0,Club Nacional de Football,2023,69.0,1.0,184cm,https://cdn.sofifa.net/players/258/210/23_60.png,80.0,Uruguay,N. Marichal,258210.0,€2.9M,Lean (170-185),€500,2.0,No,"<span class=""pos pos6"">LCB",78kg,1534.0,21.0
https://cdn.sofifa.net/teams/115716/30.png,Right,https://cdn.sofifa.net/flags/ci.png,High/ Medium,3.0,FC U Craiova 1948,2022,63.0,1.0,175cm,https://cdn.sofifa.net/players/229/641/22_60.png,63.0,Côte d'Ivoire,22 M. Bagayoko,229641.0,€350K,Lean (170-185),€2K,3.0,No,"<span class=""pos pos28"">SUB",66kg,1534.0,
https://cdn.sofifa.net/teams/113157/30.png,Right,https://cdn.sofifa.net/flags/jp.png,High/ Medium,3.0,Sanfrecce Hiroshima,2023,59.0,1.0,164cm,https://cdn.sofifa.net/players/255/003/22_60.png,69.0,Japan,22 S. Ayukawa,255003.0,€500K,Normal (170-),€1K,2.0,No,"<span class=""pos pos29"">RES",65kg,1534.0,19.0
https://cdn.sofifa.net/teams/110974/30.png,Left,https://cdn.sofifa.net/flags/bo.png,Medium/ Medium,2.0,Club Deportivo Jorge Wilstermann,2022,58.0,1.0,184cm,https://cdn.sofifa.net/players/255/493/22_60.png,70.0,Bolivia,22 F. Díaz,255493.0,€475K,Lean (170-185),€500,2.0,No,"<span class=""pos pos28"">SUB",66kg,1534.0,19.0
https://cdn.sofifa.net/teams/112540/30.png,Right,https://cdn.sofifa.net/flags/cn.png,Medium/ Medium,2.0,Shanghai Port FC,2024,64.0,1.0,188cm,https://cdn.sofifa.net/players/241/328/23_60.png,69.0,China PR,Wei Zhen,241328.0,€775K,Lean (185+),€4K,2.0,No,"<span class=""pos pos28"">SUB",78kg,1534.0,25.0
https://cdn.sofifa.net/teams/3/30.png,Right,https://cdn.sofifa.net/flags/gb-eng.png,Medium/ High,3.0,Blackburn Rovers,2023,62.0,1.0,175cm,https://cdn.sofifa.net/players/256/964/23_60.png,77.0,England,D. Pike,256964.0,€925K,Normal (170-185),€5K,2.0,,"<span class=""pos pos29"">RES",75kg,1533.0,20.0
https://cdn.sofifa.net/teams/112637/30.png,Right,https://cdn.sofifa.net/flags/pt.png,Medium/ Medium,2.0,Gaz Metan Mediaş,2025,60.0,1.0,178cm,https://cdn.sofifa.net/players/263/483/22_60.png,65.0,Portugal,22 Diogo Izata,263483.0,€350K,Normal (170-185),€1K,2.0,No,"<span class=""pos pos28"">SUB",73kg,1533.0,24.0
https://cdn.sofifa.net/teams/14/30.png,Right,https://cdn.sofifa.net/flags/gb-eng.png,High/ Medium,2.0,,2025,67.0,,172cm,https://cdn.sofifa.net/players/254/859/23_60.png,80.0,England,A. Mighten,254859.0,€2.5M,Lean (170-185),€15K,4.0,No,"<span class=""pos pos28"">SUB",70kg,1533.0,20.0
https://cdn.sofifa.net/teams/324/30.png,Left,https://cdn.sofifa.net/flags/ch.png,Medium/ Medium,3.0,Servette FC,,56.0,1.0,175cm,https://cdn.sofifa.net/players/253/736/22_60.png,73.0,Switzerland,22 R. Alves,253736.0,€375K,Lean (170-185),€2K,2.0,No,"<span class=""pos pos28"">SUB",66kg,1533.0,19.0
https://cdn.sofifa.net/teams/237/30.png,Left,https://cdn.sofifa.net/flags/pt.png,Medium/ Medium,2.0,Sporting CP,2024,66.0,1.0,179cm,https://cdn.sofifa.net/players/261/531/23_60.png,80.0,Portugal,Nazinho,261531.0,€1.9M,Lean (170-185),€1K,2.0,No,"<span class=""pos pos29"">RES",75kg,1533.0,18.0
https://cdn.sofifa.net/teams/378/30.png,Left,https://cdn.sofifa.net/flags/gb-eng.png,High/ Medium,3.0,Stade Brestois 29,2026,65.0,1.0,168cm,https://cdn.sofifa.net/players/246/682/23_60.png,79.0,England,K. Dembélé,246682.0,€1.7M,Lean (170-),€4K,4.0,No,"<span class=""pos pos28"">SUB",65kg,,19.0
https://cdn.sofifa.net/teams/113183/30.png,Right,https://cdn.sofifa.net/flags/jp.png,Medium/ Medium,3.0,Oita Trinita,2022,59.0,1.0,165cm,https://cdn.sofifa.net/players/261/493/22_60.png,74.0,Japan,22 Y. Yashiki,261493.0,€525K,Normal (170-),€500,3.0,No,"<span class=""pos pos29"">RES",62kg,1533.0,17.0
https://cdn.sofifa.net/teams/74/30.png,Right,https://cdn.sofifa.net/flags/gb-wls.png,Medium/ Medium,4.0,Stade Rennais FC,"Jun 30, 2023",72.0,1.0,193cm,https://cdn.sofifa.net/players/229/266/23_60.png,80.0,Wales,J. Rodon,229266.0,€4.9M,Lean (185+),€40K,2.0,Yes,"<span class=""pos pos6"">LCB",76kg,1533.0,24.0
https://cdn.sofifa.net/teams/112254/30.png,Right,https://cdn.sofifa.net/flags/cg.png,Medium/ Medium,2.0,Newport County,2024,61.0,1.0,185cm,https://cdn.sofifa.net/players/227/997/23_60.png,63.0,Congo,O. Zanzala,227997.0,€425K,Normal (185+),€3K,2.0,No,"<span class=""pos pos26"">LS",72kg,1533.0,25.0
https://cdn.sofifa.net/teams/112222/30.png,Left,https://cdn.sofifa.net/flags/ie.png,Medium/ Medium,3.0,Harrogate Town,2023,57.0,1.0,182cm,https://cdn.sofifa.net/players/251/590/23_60.png,73.0,Republic of Ireland,L. Richards,251590.0,€400K,Normal (170-185),,2.0,No,"<span class=""pos pos28"">SUB",72kg,1533.0,20.0
https://cdn.sofifa.net/teams/101100/30.png,Left,https://cdn.sofifa.net/flags/co.png,Medium/ Medium,3.0,Atlético Nacional,2023,61.0,1.0,174cm,https://cdn.sofifa.net/players/260/482/23_60.png,78.0,Colombia,T. Ángel,260482.0,€850K,Normal (170-185),€650,2.0,No,"<span class=""pos pos28"">SUB",69kg,1533.0,19.0
https://cdn.sofifa.net/teams/1877/30.png,Left,https://cdn.sofifa.net/flags/ar.png,Medium/ Medium,3.0,Boca Juniors,2023,64.0,1.0,167cm,https://cdn.sofifa.net/players/256/503/22_60.png,73.0,Argentina,22 G. Gerzel,256503.0,€1.3M,Normal (170-),€3K,2.0,No,"<span class=""pos pos29"">RES",72kg,1532.0,21.0
https://cdn.sofifa.net/teams/82/30.png,Left,https://cdn.sofifa.net/flags/ie.png,Medium/ Medium,2.0,Kilmarnock,"Jun 30, 2023",61.0,1.0,179cm,https://cdn.sofifa.net/players/259/117/23_60.png,73.0,Republic of Ireland,A. Sotona,259117.0,€775K,Lean (170-185),€4K,3.0,No,"<span class=""pos pos29"">RES",63kg,1532.0,19.0
https://cdn.sofifa.net/teams/2/30.png,Left,https://cdn.sofifa.net/flags/gb-eng.png,High/ Medium,3.0,Aston Villa,2025,58.0,1.0,183cm,https://cdn.sofifa.net/players/256/556/23_60.png,81.0,England,B. Chrisene,256556.0,€625K,Lean (170-185),€3K,3.0,No,"<span class=""pos pos29"">RES",80kg,1532.0,18.0
https://cdn.sofifa.net/teams/1968/30.png,Right,https://cdn.sofifa.net/flags/es.png,Medium/ High,3.0,Cádiz CF,2026,65.0,1.0,170cm,https://cdn.sofifa.net/players/263/646/23_60.png,78.0,Spain,Bastida,263646.0,€1.6M,Normal (170-),€2K,2.0,No,"<span class=""pos pos29"">RES",70kg,1532.0,18.0
https://cdn.sofifa.net/teams/101121/30.png,Right,https://cdn.sofifa.net/flags/mx.png,Medium/ Medium,3.0,Club Necaxa,"Dec 31, 2022",64.0,1.0,185cm,,68.0,Mexico,22 A. Peña,230834.0,€725K,Normal (185+),€9K,2.0,No,"<span class=""pos pos28"">SUB",,1532.0,25.0
https://cdn.sofifa.net/teams/113298/30.png,Right,https://cdn.sofifa.net/flags/in.png,Medium/ Medium,4.0,FC Goa,2024,56.0,1.0,180cm,https://cdn.sofifa.net/players/259/346/23_60.png,57.0,India,G. Martins,259346.0,€140K,Normal (170-185),€500,2.0,No,"<span class=""pos pos9"">RDM",,1532.0,28.0
https://cdn.sofifa.net/teams/1961/30.png,Right,https://cdn.sofifa.net/flags/ci.png,Medium/ High,2.0,Cardiff City,"Jun 30, 2023",69.0,1.0,193cm,https://cdn.sofifa.net/players/235/458/23_60.png,73.0,,C. Kipré,235458.0,€1.7M,Normal (185+),€14K,2.0,No,"<span class=""pos pos6"">LCB",90kg,1532.0,25.0
https://cdn.sofifa.net/teams/110075/30.png,Right,https://cdn.sofifa.net/flags/ro.png,Medium/ Medium,2.0,FC Farul Constanța,2025,57.0,,187cm,https://cdn.sofifa.net/players/248/679/23_60.png,75.0,Romania,N. Popescu,248679.0,€400K,Lean (185+),€950,3.0,No,"<span class=""pos pos29"">RES",75kg,1532.0,19.0
https://cdn.sofifa.net/teams/1917/30.png,Right,https://cdn.sofifa.net/flags/gb-eng.png,Low/ High,4.0,Wigan Athletic,2023,69.0,1.0,190cm,https://cdn.sofifa.net/players/211/166/23_60.png,73.0,England,J. Whatmough,211166.0,€1.7M,Normal (185+),€5K,2.0,No,"<span class=""pos pos4"">RCB",82kg,1532.0,25.0
https://cdn.sofifa.net/teams/1816/30.png,Left,https://cdn.sofifa.net/flags/fr.png,Medium/ High,2.0,Amiens SC,2025,63.0,1.0,183cm,https://cdn.sofifa.net/players/258/446/23_60.png,79.0,France,M. Xantippe,258446.0,€1.2M,Lean (170-185),€1K,2.0,No,"<span class=""pos pos8"">LWB",70kg,1532.0,20.0
https://cdn.sofifa.net/teams/691/30.png,Right,https://cdn.sofifa.net/flags/us.png,Low/ High,3.0,,2023,71.0,1.0,193cm,https://cdn.sofifa.net/players/255/110/23_60.png,76.0,United States,H. Kessler,255110.0,€2.6M,Normal (185+),€5K,2.0,Yes,"<span class=""pos pos6"">LCB",84kg,1532.0,24.0
https://cdn.sofifa.net/teams/15009/30.png,Right,https://cdn.sofifa.net/flags/at.png,Medium/ Medium,4.0,SC Rheindorf Altach,2023,61.0,1.0,175cm,https://cdn.sofifa.net/players/263/443/23_60.png,73.0,Austria,S. Mischitz,263443.0,€725K,Lean (170-185),€650,2.0,No,"<span class=""pos pos29"">RES",60kg,1531.0,18.0
https://cdn.sofifa.net/teams/205/30.png,Right,https://cdn.sofifa.net/flags/at.png,Medium/ Medium,2.0,Venezia FC,2024,66.0,1.0,195cm,https://cdn.sofifa.net/players/250/779/23_60.png,74.0,Austria,M. Svoboda,250779.0,€1.8M,Normal (185+),€1K,2.0,No,"<span class=""pos pos28"">SUB",85kg,1531.0,23.0
https://cdn.sofifa.net/teams/1447/30.png,Left,https://cdn.sofifa.net/flags/cm.png,Medium/ Medium,2.0,SønderjyskE,2025,65.0,1.0,191cm,https://cdn.sofifa.net/players/240/728/22_60.png,71.0,Cameroon,22 D. Tchamba,240728.0,€1M,Lean (185+),€3K,2.0,No,"<span class=""pos pos6"">LCB",79kg,1531.0,22.0
https://cdn.sofifa.net/teams/100831/30.png,Left,https://cdn.sofifa.net/flags/es.png,Medium/ Medium,3.0,AD Alcorcón,2023,61.0,1.0,184cm,https://cdn.sofifa.net/players/259/178/22_60.png,75.0,Spain,22 Asier Córdoba,259178.0,€800K,Normal (170-185),€1K,3.0,No,"<span class=""pos pos29"">RES",75kg,1531.0,21.0
https://cdn.sofifa.net/teams/1803/30.png,Left,https://cdn.sofifa.net/flags/gy.png,Medium/ Medium,3.0,Walsall,2024,61.0,1.0,183cm,https://cdn.sofifa.net/players/257/776/23_60.png,68.0,Guyana,L. Gordon,257776.0,€625K,Normal (170-185),€2K,2.0,No,"<span class=""pos pos28"">SUB",75kg,1531.0,23.0
https://cdn.sofifa.net/teams/1952/30.png,Right,https://cdn.sofifa.net/flags/gb-eng.png,Medium/ Medium,3.0,Hull City,2023,63.0,1.0,178cm,https://cdn.sofifa.net/players/240/775/23_60.png,70.0,England,T. Smith,240775.0,€975K,Lean (170-185),€4K,2.0,No,"<span class=""pos pos28"">SUB",67kg,1531.0,23.0
https://cdn.sofifa.net/teams/1961/30.png,Right,https://cdn.sofifa.net/flags/gb-wls.png,Medium/ Medium,4.0,Cardiff City,2023,63.0,1.0,175cm,https://cdn.sofifa.net/players/257/438/23_60.png,73.0,Wales,I. Davies,257438.0,€1.1M,Normal (170-185),€6K,3.0,No,"<span class=""pos pos29"">RES",65kg,1531.0,20.0
https://cdn.sofifa.net/teams/112585/30.png,Right,https://cdn.sofifa.net/flags/cl.png,High/ Low,3.0,Deportivo Ñublense,2023,63.0,1.0,177cm,https://cdn.sofifa.net/players/256/530/23_60.png,75.0,Chile,A. Aravena,256530.0,€1.1M,,€1K,3.0,No,"<span class=""pos pos23"">RW",78kg,1531.0,19.0
https://cdn.sofifa.net/teams/1853/30.png,Right,https://cdn.sofifa.net/flags/es.png,Medium/ Medium,3.0,Levante Unión Deportiva,"Jun 30, 2021",63.0,1.0,169cm,https://cdn.sofifa.net/players/257/560/21_60.png,72.0,Spain,21 Alfredo,257560.0,€1.1M,Normal (170-),€2K,3.0,No,"<span class=""pos pos29"">RES",59kg,1531.0,22.0
https://cdn.sofifa.net/teams/15/30.png,Left,https://cdn.sofifa.net/flags/gb-eng.png,Medium/ Medium,3.0,Queens Park Rangers,2026,69.0,1.0,188cm,https://cdn.sofifa.net/players/230/774/23_60.png,75.0,England,J. Clarke-Salter,230774.0,€2M,Lean (185+),€13K,2.0,No,"<span class=""pos pos28"">SUB",70kg,1531.0,24.0
https://cdn.sofifa.net/teams/481/30.png,Left,https://cdn.sofifa.net/flags/es.png,High/ Medium,3.0,Sevilla FC,2025,60.0,1.0,184cm,https://cdn.sofifa.net/players/264/175/23_60.png,74.0,Spain,Pedro Ortiz,264175.0,€600K,Lean (170-185),€3K,2.0,No,"<span class=""pos pos29"">RES",76kg,1530.0,21.0
https://cdn.sofifa.net/teams/15015/30.png,Right,https://cdn.sofifa.net/flags/ma.png,High/ Medium,2.0,,2024,62.0,1.0,188cm,https://cdn.sofifa.net/players/248/740/23_60.png,70.0,Morocco,G. Ahadme,248740.0,€900K,Lean (185+),€1K,3.0,,"<span class=""pos pos28"">SUB",77kg,1530.0,21.0
https://cdn.sofifa.net/teams/1926/30.png,Right,https://cdn.sofifa.net/flags/gb-eng.png,Medium/ Medium,1.0,Blackpool,2024,71.0,1.0,193cm,https://cdn.sofifa.net/players/250/810/23_60.png,75.0,England,M. Ekpiteta,250810.0,€2.3M,Lean (185+),€9K,2.0,No,"<span class=""pos pos4"">RCB",84kg,1530.0,
https://cdn.sofifa.net/teams/112713/30.png,Left,https://cdn.sofifa.net/flags/uy.png,Medium/ High,3.0,Club Atlético Sarmiento,2023,67.0,1.0,189cm,https://cdn.sofifa.net/players/258/116/23_60.png,71.0,Uruguay,F. Andueza,258116.0,€1.3M,Normal (185+),€4K,2.0,No,"<span class=""pos pos6"">LCB",80kg,1530.0,25.0
